id_servico;id_orgao;nome_orgao;servico;servico_digital;avaliacoes_negativas;avaliacoes_positivas;porcentagem_digital
1031;42841;Secretaria de Governo da Presidência da República (SEGOV/PR);Denunciar e buscar ajuda a vítimas de violência contra mulheres;false;8;22;0
3132;915;Agência Nacional de Águas (ANA);Obter Certificado de Avaliação de Sustentabilidade de Obras Hídricas;false;0;0;100
3136;908;Agência Nacional de Aviação Civil (ANAC);Validar produto nacional no Exterior;false;0;0;0
3140;908;Agência Nacional de Aviação Civil (ANAC);Obter validação de nível de segurança de produto aeronáutico;false;0;0;0
3141;908;Agência Nacional de Aviação Civil (ANAC);Obter Reconhecimento de Nível Equivalente de Segurança;false;0;0;0
3161;909;Agência Nacional de Energia Elétrica (ANEEL);Obter liberação para entrada em operação em teste e operação comercial.;false;0;0;0
3162;909;Agência Nacional de Energia Elétrica (ANEEL);Recorrer contra Auto de Infração.;false;8;0;0
78;37548;Ministério dos Transportes, Portos e Aviação Civil (MTPA);Renovar Passe Livre;false;67;330;66
3163;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter Autorização para Atividade de Coleta de Óleo Lubrificante Usado ou Contaminado.;false;0;1;100
3509;37532;Ministério da Justiça  (MJ);Obter Classificação indicativa;false;0;0;100
3155;909;Agência Nacional de Energia Elétrica (ANEEL);Obter autorização para reforços e melhorias da transmissão;false;0;0;0
3158;909;Agência Nacional de Energia Elétrica (ANEEL);Regularizar rede particular de energia elétrica;false;1;0;0
3159;909;Agência Nacional de Energia Elétrica (ANEEL);Obter reequilíbrio econômico e financeiro dos contratos de concessão.;false;0;0;0
3165;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter Autorização para Atividade de Distribuição de Asfalto;false;0;0;0
1540;37534;Ministério da Saúde (MS);Adquirir repelente para gestante inscrita no Programa Bolsa Família;false;5;28;0
49;36802;Instituto Nacional do Seguro Social (INSS);Obter auxílio-doença;false;584;205;66
954;37542;Ministério do Desenvolvimento Social  (MDS);Obter Benefícios do Programa Bolsa Família;false;38;121;40
3178;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter Autorização para Construção e Operação de Instalação de Armazenamento de Combustíveis e Outros Derivados;false;1;0;0
3179;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Homologar Contrato de Aquisição de GLP;false;1;0;0
50;36802;Instituto Nacional do Seguro Social (INSS);Obter pensão por morte para dependentes de trabalhador que não recebia benefício anterior do INSS.;false;12;30;66
3180;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Homologar Contratos de Fornecimento de Asfaltos;false;0;0;0
3184;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter devolução de garantia financeira de Contrato de Concessão na Fase de Exploração;false;0;0;0
1520;37534;Ministério da Saúde (MS);Habilitar laboratório em citopatologia na prevenção do câncer do colo do útero (QualiCito);false;2;2;0
3186;912;Agência Nacional de Transportes Aquaviários (ANTAQ);Obter autorização para Construção, Exploração e Ampliação de Estação de Transbordo de Carga;false;0;0;0
3187;912;Agência Nacional de Transportes Aquaviários (ANTAQ);Registrar instalações portuárias temporárias exclusivamente para apoio de obras de infraestrutura;false;0;0;0
3191;13293;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES);Obter Apoio Financeiro para Participar de Eventos Científicos no Exterior;false;1;2;0
3203;23734;Departamento Nacional de Produção Mineral (DNPM);Obter autorização para coleta e transporte de fósseis;false;0;0;100
3304;890;Agência Espacial Brasileira (AEB);Obter a participação da Agência Espacial Brasileira em eventos relacionados ao setor espacial;false;1;0;0
3212;34309;Fundação Nacional de Artes (FUNARTE);Concorrer ao Prêmio Funarte Marc Ferrez de Fotografia;false;0;3;0
3220;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter Licença para o transporte e o armazenamento de produtos e subprodutos florestais;false;0;1;0
3229;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Obter autorização para Realização de Pesquisas Arqueológicas;false;0;0;0
3259;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter ou renovar licença de Operador ou Operador Sênior de Reator de instalação nuclear de potência;false;0;0;0
3265;23734;Departamento Nacional de Produção Mineral (DNPM);Reunir concessões de lavrar de mesma substância mineral em uma só;false;0;0;0
3267;23734;Departamento Nacional de Produção Mineral (DNPM);Mudar regime para Licenciamento Mineral;false;0;2;0
3273;34299;Fundação Alexandre de Gusmão (FUNAG);Comprar publicações da FUNAG;false;0;0;66
3202;23734;Departamento Nacional de Produção Mineral (DNPM);Bloquear Atividades Minerárias;false;1;7;0
3208;34301;Fundação Casa de Rui Barbosa (FCRB);Visitar as exposições temáticas de documentos de arquivo da Casa Rui Barbosa;false;0;0;50
3219;34307;Fundação Joaquim Nabuco (FUNDAJ);Inscrever-se no Desafio Município Inovador;false;1;0;0
3223;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter autorização para a importação de resíduos;false;0;0;0
3224;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter autorização para operações de transferência de petróleo e derivados em alto-mar;false;0;1;0
3227;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter mudas de espécies florestais da Caatinga;false;0;2;66
3230;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Obter autorização para Intervenções em Bens Imóveis Tombados;false;1;2;0
3231;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Obter autorização para saída temporária do país de Bens Culturais Protegidos;false;0;1;0
3329;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para a construção e operação de dutos de escoamento ou transferência de Petróleo e Gás Natural;false;0;1;0
3210;34309;Fundação Nacional de Artes (FUNARTE);Concorrer ao Prêmio de Artes Plásticas Marcantonio Vilaça;false;0;1;0
3211;34309;Fundação Nacional de Artes (FUNARTE);Obter financiamento a projetos de intercâmbio regional nas artes plásticas;false;0;1;0
3217;34307;Fundação Joaquim Nabuco (FUNDAJ);Fazer curso de especialização na Fundação Joaquim Nabuco;false;0;3;50
3218;34307;Fundação Joaquim Nabuco (FUNDAJ);Fazer mestrado em Ciências Sociais para Ensino Médio ou em Educação, Culturas e Identidades;false;4;15;0
3221;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter anuência para importação de produtos para preservação de madeiras;false;0;0;0
3232;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Obter Acesso a Conhecimentos Tradicionais Associados;false;1;0;100
3276;36726;Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio);Visitar Unidades de Conservação Federais;false;1;0;0
3285;37532;Ministério da Justiça  (MJ);Registrar arma de fogo junto à Polícia Federal;false;4;8;0
3214;34309;Fundação Nacional de Artes (FUNARTE);Participar de capacitações na área de fotografia;false;1;5;0
3225;36722;Instituto Brasileiro de Museus (IBRAM);Obter autorização de uso da marca do Instituto Brasileiro de Museus;false;0;1;0
3240;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Visitar o Observatório de Extensão em grupos escolares;false;0;0;50
3274;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter Licença para Porte e Uso de Motosserra;false;61;94;0
3279;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Obter fotografias digitalizadas do acervo fotográfico do Jardim Botânico do Rio de Janeiro;true;0;0;33
3297;7581;Comissão Nacional de Energia Nuclear (CNEN);Ser qualificado como supervisor em radioproteção para enriquecimento;false;0;0;0
3301;7581;Comissão Nacional de Energia Nuclear (CNEN);Calibrar monitores de radiação no Centro de Desenvolvimento da Tecnologia Nuclear;false;1;0;0
3233;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Obter material e recursos para realização de inventário do patrimônio cultural local;false;0;0;0
3307;908;Agência Nacional de Aviação Civil (ANAC);Obter Certificado Suplementar de Tipo Nacional;false;1;0;0
3309;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para Operação de Ponto de Abastecimento;false;0;0;0
1513;37532;Ministério da Justiça  (MJ);Obtenção de aprovação do Plano de Segurança Bancário;false;0;0;0
3311;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Homologar Extratos de Contrato de Etanol Anidro firmados entre o distribuidor e o fornecedor;true;0;0;100
3321;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter aprovação para a interrupção temporária da produção em campos de pequena produção;false;0;0;0
3322;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para o início ou retomada da produção de poços em Campos de Pequena Produção;false;0;0;0
3324;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para a explotação de capa de gás livre associado;false;0;0;0
3325;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização ou convalidação da queima de gás natural até o limite total de 100 Mm³/dia;false;0;1;0
3328;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para a antecipação ou postergação de compromissos assumidos nos Planos de Desenvolvimento;false;1;1;0
3334;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter aprovação de Anexação;false;0;0;0
3336;912;Agência Nacional de Transportes Aquaviários (ANTAQ);Obter autorização para Construção, Exploração e Ampliação de Terminal de Uso Privado;false;0;0;0
3234;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Obter apoio e fomento a Bens Culturais Registrados;false;0;0;100
3237;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Capacitar-se para guiar seus alunos em visitas ao Jardim Botânico;false;1;0;50
3238;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Participar do Laboratório Didático do Museu do Meio Ambiente;false;0;0;50
3235;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Visitar o Museu do Meio Ambiente com apoio de guia;false;0;2;50
3239;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Visitar o Observatório Pico dos Dias em grupos escolares;false;0;0;50
3251;913;Agência Nacional de Transportes Terrestres (ANTT);Prestar serviço regular de transporte ferroviário de passageiros em áreas de juridição federal;false;0;0;0
3314;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para a realização de atividades prévias à aprovação do Plano de Desenvolvimento;false;0;1;0
3315;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter aprovação do Programa Anual da Produção para os campos de petróleo e gás natural;false;0;0;0
3316;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter aprovação do Programa Anual de Trabalho e Orçamento para os campos de petróleo e gás natural;false;0;0;0
3319;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para o abandono de poços explotatórios;false;0;0;0
3320;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter permissão para a construção e operação de dutos de escoamento ou transferência de petróleo e gás natural;false;0;0;0
3323;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter aprovação de Compromissos de Individualização da Produção;false;0;0;0
3331;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter aprovação do Boletim Mensal de Produção;false;0;0;0
3241;56004;Superintendência do Desenvolvimento do Nordeste (SUDENE);Obter Apoio para Projetos de Investimento por Meio do Fundo de Desenvolvimento do Nordeste;false;0;1;42
3243;908;Agência Nacional de Aviação Civil (ANAC);Obter Certificado de Autorização de Voo Experimental;false;0;0;100
3260;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter autorização para utilização de material nuclear em instalações de reprocessamento;false;0;0;0
3287;34305;Fundação Instituto Brasileiro de Geografia e Estatística (IBGE);Converter altitudes obtidas com Sistemas de Navegação Global por Satélite em altitudes ortométricas;false;1;2;100
3288;36790;Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP);Obter e consultar os dados sobre a educação brasileira;true;13;7;100
3290;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Obter auxílio e socorro em visitas ao Jardim Botânico do Rio de Janeiro;false;0;1;0
3296;7581;Comissão Nacional de Energia Nuclear (CNEN);Ser qualificado como supervisor em radioproteção para conversão;false;0;0;0
3299;7581;Comissão Nacional de Energia Nuclear (CNEN);Ser qualificado como supervisor em radioproteção para fabricação de elemento combustível;false;0;0;0
3246;908;Agência Nacional de Aviação Civil (ANAC);Obter Licença para exercer a atividade de Piloto Privado de Avião;false;0;2;50
3249;908;Agência Nacional de Aviação Civil (ANAC);Obter Licença para exercer a atividade de Piloto de Linha Aérea de Helicóptero;false;0;1;50
3250;908;Agência Nacional de Aviação Civil (ANAC);Obter autorização de voos regulares;false;1;0;0
3254;13293;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES);Obter bolsa de pesquisa no exterior;false;2;0;50
3261;23734;Departamento Nacional de Produção Mineral (DNPM);Obter Autorização de Pesquisa Mineral;false;1;2;33
2543;36802;Instituto Nacional do Seguro Social (INSS);Desbloquear pagamentos;false;47;101;0
3268;23734;Departamento Nacional de Produção Mineral (DNPM);Mudar regime para Permissão de Lavra Garimpeira;false;0;0;0
3278;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter parcerias de transferência de tecnologia em projetos de pesquisa, desenvolvimento e inovação;false;0;0;0
3293;7581;Comissão Nacional de Energia Nuclear (CNEN);Ser qualificado como supervisor em radioproteção para mineração de Urânio ou Tório;false;0;0;0
